time, contact_status_left, contact_status_right,pc-x_left, pc-y_left, pc-z_left, pc-x_right, pc-y_right, pc-z_right,x-COM, y-COM, z-COM, h_x, h_y, h_z,Fx-left, Fy-left, Fz-left, Fx-right, Fy-right, Fz-right
4.65,1,0,0.15,0.03,0,0.1,-0.03,0,0.15406,0.024243,0.17478,0.052438,-0.05319,-0.039318,0.31644,-0.44783,13.999,-9.3898e-31,-9.421e-31,-3.0356e-30
4.66,1,0,0.15,0.03,0,0.1,-0.03,0,0.15442,0.023882,0.1745,0.055686,-0.057759,-0.046041,0.34278,-0.47427,13.926,-1.008e-30,-9.9807e-31,-3.2324e-30
4.67,1,0,0.15,0.03,0,0.1,-0.03,0,0.15481,0.023466,0.17415,0.059407,-0.062809,-0.05399,0.37168,-0.50435,13.836,-4.5441e-32,-4.4325e-32,-1.4437e-31
4.68,1,0,0.15,0.03,0,0.1,-0.03,0,0.15521,0.023051,0.17379,0.063128,-0.06786,-0.06194,0.40031,-0.53415,13.747,9.3106e-31,8.9472e-31,2.9311e-30
4.69,1,0,0.15,0.03,0,0.1,-0.03,0,0.15565,0.022561,0.17331,0.06748,-0.073583,-0.071807,0.43248,-0.56872,13.634,1.2627e-30,1.1925e-30,3.9321e-30
4.7,1,0,0.15,0.03,0,0.1,-0.03,0,0.15612,0.022055,0.17281,0.071981,-0.079465,-0.082126,0.46515,-0.60405,13.516,1.443e-30,1.3385e-30,4.4435e-30
4.71,1,0,0.15,0.03,0,0.1,-0.03,0,0.1566,0.021516,0.17224,0.076757,-0.08565,-0.093415,0.49908,-0.64109,13.386,0.048862,0.044475,0.14869
4.72,1,0,0.15,0.03,0,0.1,-0.03,0,0.15715,0.020903,0.17153,0.082147,-0.092509,-0.10687,0.53621,-0.68232,13.231,0.20876,0.18604,0.62674
4.73,1,0,0.15,0.03,0,0.1,-0.03,0,0.15769,0.020291,0.17083,0.087537,-0.099369,-0.12032,0.57271,-0.72285,13.076,0.37165,0.32425,1.1009
4.74,1,1,0.15,0.03,0,0.2,-0.03,0,0.1583,0.019602,0.16999,0.091385,-0.10434,-0.12747,0.61302,-0.76829,12.889,-0.37591,0.44711,1.5313
4.75,1,1,0.15,0.03,0,0.2,-0.03,0,0.15891,0.018895,0.16913,0.094869,-0.10887,-0.13313,0.65346,-0.81401,12.696,-0.47362,0.56366,1.948
4.76,1,1,0.15,0.03,0,0.2,-0.03,0,0.15955,0.01817,0.16825,0.097936,-0.11288,-0.13709,0.69391,-0.85988,12.494,-0.5647,0.67242,2.3463
4.77,1,1,0.15,0.03,0,0.2,-0.03,0,0.16021,0.017401,0.16734,0.10007,-0.11574,-0.13729,0.73531,-0.90717,12.271,-0.64479,0.76816,2.7089
4.78,1,1,0.15,0.03,0,0.2,-0.03,0,0.16087,0.016633,0.16643,0.10221,-0.1186,-0.13748,0.77546,-0.95299,12.051,-0.72192,0.86047,3.0674
4.79,1,1,0.15,0.03,0,0.2,-0.03,0,0.16156,0.015834,0.16553,0.10363,-0.12057,-0.13486,0.81464,-0.99794,11.817,-0.78901,0.94085,3.394
4.8,1,1,0.15,0.03,0,0.2,-0.03,0,0.16225,0.015028,0.16465,0.10488,-0.12232,-0.13159,0.85243,-1.0413,11.581,-0.85161,1.0159,3.7104
4.81,1,1,0.15,0.03,0,0.2,-0.03,0,0.16295,0.014214,0.16378,0.10595,-0.12384,-0.12767,0.88865,-1.0829,11.344,-0.90937,1.0853,4.0154
4.82,1,1,0.15,0.03,0,0.2,-0.03,0,0.16366,0.013385,0.16297,0.10663,-0.12485,-0.12233,0.9231,-1.1226,11.102,-0.95993,1.146,4.2997
4.83,1,1,0.15,0.03,0,0.2,-0.03,0,0.16437,0.012556,0.16215,0.1073,-0.12586,-0.11699,0.95591,-1.1604,10.861,-1.0078,1.2037,4.581
4.84,1,1,0.15,0.03,0,0.2,-0.03,0,0.16508,0.011716,0.16142,0.10767,-0.12649,-0.11073,0.98655,-1.1958,10.619,-1.0493,1.2536,4.845
4.85,1,1,0.15,0.03,0,0.2,-0.03,0,0.1658,0.010874,0.1607,0.10798,-0.12702,-0.10426,1.0153,-1.229,10.378,-1.0873,1.2995,5.1031
4.86,1,1,0.15,0.03,0,0.2,-0.03,0,0.16652,0.01003,0.16002,0.10822,-0.12746,-0.097614,1.0421,-1.2599,10.137,-1.1217,1.3411,5.3551
4.87,1,1,0.15,0.03,0,0.2,-0.03,0,0.16723,0.009182,0.15941,0.10831,-0.1277,-0.090601,1.0665,-1.2881,9.8982,-1.1514,1.377,5.5966
4.88,1,1,0.15,0.03,0,0.2,-0.03,0,0.16795,0.0083336,0.15881,0.1084,-0.12794,-0.083588,1.0892,-1.3142,9.6604,-1.1788,1.4101,5.8362
4.89,1,1,0.15,0.03,0,0.2,-0.03,0,0.16867,0.0074832,0.1583,0.1084,-0.12803,-0.076423,1.1093,-1.3374,9.4248,-1.2018,1.4381,6.0678
4.9,1,1,0.15,0.03,0,0.2,-0.03,0,0.16939,0.0066324,0.15781,0.10837,-0.1281,-0.069223,1.1274,-1.3582,9.1906,-1.2221,1.4628,6.2966
4.91,1,1,0.15,0.03,0,0.2,-0.03,0,0.17011,0.0057814,0.15736,0.10833,-0.12814,-0.062021,1.1434,-1.3766,8.9583,-1.2396,1.4842,6.5225
4.92,1,1,0.15,0.03,0,0.2,-0.03,0,0.17083,0.0049302,0.157,0.10825,-0.12812,-0.054814,1.1569,-1.3921,8.7282,-1.2537,1.5016,6.7445
4.93,1,1,0.15,0.03,0,0.2,-0.03,0,0.17155,0.004079,0.15663,0.10818,-0.12809,-0.047607,1.1685,-1.4053,8.499,-1.2657,1.5163,6.9654
4.94,1,1,0.15,0.03,0,0.2,-0.03,0,0.17227,0.0032284,0.15636,0.10809,-0.12804,-0.040447,1.1776,-1.4155,8.2723,-1.2745,1.5274,7.1842
4.95,1,1,0.15,0.03,0,0.2,-0.03,0,0.17299,0.0023779,0.15611,0.10801,-0.12797,-0.0333,1.1845,-1.4232,8.0465,-1.281,1.5356,7.4019
4.96,1,1,0.15,0.03,0,0.2,-0.03,0,0.17371,0.0015278,0.1559,0.10793,-0.12791,-0.026168,1.1892,-1.4283,7.8218,-1.2852,1.541,7.6191
4.97,1,1,0.15,0.03,0,0.2,-0.03,0,0.17442,0.00067852,0.15577,0.10785,-0.12783,-0.019074,1.1914,-1.4303,7.5985,-1.2866,1.5432,7.8361
4.98,1,1,0.15,0.03,0,0.2,-0.03,0,0.17514,-0.00017079,0.15564,0.10778,-0.12776,-0.01198,1.1915,-1.43,7.3755,-1.286,1.543,8.0528
4.99,1,1,0.15,0.03,0,0.2,-0.03,0,0.17586,-0.0010191,0.15561,0.10772,-0.12768,-0.0048968,1.1889,-1.4263,7.1528,-1.2827,1.5397,8.2705
5,1,1,0.15,0.03,0,0.2,-0.03,0,0.17657,-0.0018671,0.1556,0.10766,-0.1276,0.0021843,1.184,-1.42,6.9302,-1.2774,1.5338,8.4886
5.01,1,1,0.15,0.03,0,0.2,-0.03,0,0.17729,-0.0027146,0.15562,0.10761,-0.12751,0.0092756,1.1767,-1.4108,6.7072,-1.2698,1.5253,8.7074
5.02,1,1,0.15,0.03,0,0.2,-0.03,0,0.178,-0.0035612,0.15573,0.10757,-0.12742,0.01639,1.1664,-1.3981,6.4828,-1.2597,1.514,8.9282
5.03,1,1,0.15,0.03,0,0.2,-0.03,0,0.17872,-0.0044078,0.15583,0.10752,-0.12733,0.023504,1.1541,-1.3829,6.2581,-1.2477,1.5002,9.1492
5.04,1,1,0.15,0.03,0,0.2,-0.03,0,0.17943,-0.0052529,0.15603,0.10747,-0.1272,0.030663,1.1382,-1.3635,6.0298,-1.2333,1.4836,9.3727
5.05,1,1,0.15,0.03,0,0.2,-0.03,0,0.18014,-0.0060977,0.15626,0.10741,-0.12707,0.037832,1.1199,-1.3412,5.8001,-1.2167,1.4646,9.5973
5.06,1,1,0.15,0.03,0,0.2,-0.03,0,0.18086,-0.0069415,0.15652,0.10734,-0.12691,0.045006,1.0987,-1.3154,5.5676,-1.198,1.443,9.8231
5.07,1,1,0.15,0.03,0,0.2,-0.03,0,0.18157,-0.0077833,0.15686,0.10724,-0.12669,0.052193,1.0736,-1.285,5.3291,-1.177,1.4187,10.051
5.08,1,1,0.15,0.03,0,0.2,-0.03,0,0.18228,-0.0086251,0.15721,0.10713,-0.12647,0.05938,1.0463,-1.2519,5.0896,-1.154,1.3921,10.28
5.09,1,1,0.15,0.03,0,0.2,-0.03,0,0.18299,-0.0094628,0.15765,0.10694,-0.12611,0.066472,1.014,-1.2129,4.8399,-1.1285,1.3627,10.511
5.1,1,1,0.15,0.03,0,0.2,-0.03,0,0.1837,-0.010299,0.15811,0.10672,-0.12572,0.073542,0.97879,-1.1704,4.5866,-1.1011,1.3309,10.743
5.11,1,1,0.15,0.03,0,0.2,-0.03,0,0.18441,-0.011133,0.15861,0.10643,-0.12524,0.080488,0.93979,-1.1234,4.3266,-1.0717,1.2968,10.976
5.12,1,1,0.15,0.03,0,0.2,-0.03,0,0.18511,-0.011961,0.15918,0.10601,-0.12456,0.087158,0.89525,-1.0698,4.0536,-1.0399,1.2601,11.208
5.13,1,1,0.15,0.03,0,0.2,-0.03,0,0.18582,-0.012789,0.15976,0.10558,-0.12387,0.093827,0.84816,-1.0132,3.7784,-1.0064,1.2214,11.443
5.14,1,1,0.15,0.03,0,0.2,-0.03,0,0.18652,-0.013605,0.16042,0.10486,-0.12282,0.099769,0.79365,-0.94776,3.4826,-0.97072,1.1802,11.674
5.15,1,1,0.15,0.03,0,0.2,-0.03,0,0.18721,-0.014418,0.1611,0.10408,-0.12167,0.10554,0.73528,-0.87773,3.1797,-0.93329,1.137,11.905
5.16,1,1,0.15,0.03,0,0.2,-0.03,0,0.1879,-0.015223,0.16181,0.10313,-0.1203,0.11078,0.6717,-0.80152,2.8645,-0.89418,1.0919,12.134
5.17,1,1,0.15,0.03,0,0.2,-0.03,0,0.18858,-0.01601,0.16257,0.10179,-0.11844,0.11485,0.59975,-0.71535,2.5248,-0.85339,1.045,12.357
5.18,1,1,0.15,0.03,0,0.2,-0.03,0,0.18925,-0.016798,0.16333,0.10045,-0.11658,0.11892,0.52486,-0.62577,2.1818,-0.81119,0.99653,12.581
5.19,1,1,0.15,0.03,0,0.2,-0.03,0,0.18991,-0.017554,0.16413,0.098423,-0.11385,0.12063,0.4385,-0.52255,1.8019,-0.76797,0.94709,12.789
5.2,1,1,0.15,0.03,0,0.2,-0.03,0,0.19055,-0.018302,0.16493,0.096233,-0.11091,0.12178,0.34702,-0.41333,1.4103,-0.72365,0.89646,12.995
5.21,1,1,0.15,0.03,0,0.2,-0.03,0,0.19119,-0.019031,0.16573,0.093654,-0.10749,0.12148,0.24822,-0.2955,0.99824,-0.6793,0.84593,13.192
5.22,1,1,0.15,0.03,0,0.2,-0.03,0,0.19179,-0.019717,0.16652,0.090209,-0.103,0.11795,0.13684,-0.16281,0.54513,-0.63654,0.79758,13.366
5.23,1,1,0.15,0.03,0,0.2,-0.03,0,0.19239,-0.020403,0.1673,0.086764,-0.098501,0.11441,0.02222,-0.026421,0.087694,-0.59297,0.7483,13.541
5.24,0,1,0.15,0.03,0,0.2,-0.03,0,0.19293,-0.021014,0.16799,0.081821,-0.092167,0.10507,-1.5156e-31,1.801e-31,-5.9306e-31,-0.5537,0.70456,13.681
5.25,0,1,0.15,0.03,0,0.2,-0.03,0,0.19346,-0.021607,0.16866,0.076526,-0.085398,0.094373,-6.2676e-32,7.4426e-32,-2.4323e-31,-0.51513,0.66177,13.814
5.26,0,1,0.15,0.03,0,0.2,-0.03,0,0.19396,-0.022167,0.16928,0.071505,-0.07893,0.084651,3.9573e-38,-4.6958e-38,1.5237e-37,-0.4778,0.62065,13.936
5.27,0,1,0.15,0.03,0,0.2,-0.03,0,0.19441,-0.022656,0.16979,0.067096,-0.073129,0.077119,2.1727e-38,-2.5761e-38,8.3068e-38,-0.44395,0.58411,14.03
5.28,0,1,0.15,0.03,0,0.2,-0.03,0,0.19486,-0.023144,0.17031,0.062686,-0.067329,0.069587,3.5139e-39,-4.1629e-39,1.3341e-38,-0.40983,0.54728,14.125
5.29,0,1,0.15,0.03,0,0.2,-0.03,0,0.19525,-0.02356,0.17074,0.05891,-0.062197,0.063881,0,-0,0,-0.37934,0.51538,14.196
5.3,0,1,0.15,0.03,0,0.2,-0.03,0,0.19563,-0.023959,0.17115,0.055283,-0.057223,0.058606,0,-0,0,-0.34963,0.48455,14.262
5.31,0,1,0.15,0.03,0,0.2,-0.03,0,0.196,-0.024334,0.17153,0.051868,-0.052463,0.053812,0,-0,0,-0.32102,0.45535,14.321
5.32,0,1,0.15,0.03,0,0.2,-0.03,0,0.19632,-0.024656,0.17187,0.048927,-0.04818,0.050095,0,-0,0,-0.29513,0.43,14.364
5.33,0,1,0.15,0.03,0,0.2,-0.03,0,0.19665,-0.024978,0.1722,0.045986,-0.043896,0.046378,0,-0,0,-0.26917,0.40458,14.408
5.34,0,1,0.15,0.03,0,0.2,-0.03,0,0.19694,-0.025246,0.17249,0.043531,-0.040069,0.043497,0,-0,0,-0.24586,0.38321,14.439
5.35,0,1,0.15,0.03,0,0.2,-0.03,0,0.19722,-0.025502,0.17278,0.041191,-0.03635,0.040812,0,-0,0,-0.22317,0.36278,14.466
5.36,0,1,0.15,0.03,0,0.2,-0.03,0,0.1975,-0.025739,0.17304,0.039015,-0.032769,0.038327,0,-0,0,-0.20128,0.34373,14.49
5.37,0,1,0.15,0.03,0,0.2,-0.03,0,0.19774,-0.025937,0.17329,0.037205,-0.029499,0.036286,0,-0,0,-0.18124,0.32778,14.506
5.38,0,1,0.15,0.03,0,0.2,-0.03,0,0.19799,-0.026134,0.17353,0.035395,-0.026228,0.034245,0,-0,0,-0.1612,0.31185,14.521
5.39,0,1,0.15,0.03,0,0.2,-0.03,0,0.19822,-0.02629,0.17375,0.033967,-0.023236,0.032495,0,-0,0,-0.14283,0.29918,14.53
5.4,0,1,0.15,0.03,0,0.2,-0.03,0,0.19844,-0.026436,0.17396,0.03263,-0.020309,0.030813,0,-0,0,-0.12487,0.2873,14.537
5.41,0,1,0.15,0.03,0,0.2,-0.03,0,0.19866,-0.026567,0.17416,0.031424,-0.017459,0.029179,0,-0,0,-0.10739,0.27657,14.543
5.42,0,1,0.15,0.03,0,0.2,-0.03,0,0.19886,-0.026666,0.17434,0.030514,-0.014779,0.02765,0,-0,0,-0.090942,0.26839,14.544
5.43,0,1,0.15,0.03,0,0.2,-0.03,0,0.19906,-0.026766,0.17453,0.029604,-0.0121,0.02612,0,-0,0,-0.07453,0.26023,14.545
5.44,0,1,0.15,0.03,0,0.2,-0.03,0,0.19926,-0.02683,0.17469,0.029015,-0.0095483,0.024592,0,-0,0,-0.058897,0.25486,14.542
5.45,0,1,0.15,0.03,0,0.2,-0.03,0,0.19945,-0.026886,0.17485,0.028502,-0.0070272,0.023065,0,-0,0,-0.043476,0.25016,14.539
5.46,0,1,0.15,0.03,0,0.2,-0.03,0,0.19964,-0.026929,0.175,0.028106,-0.0045292,0.021502,0,-0,0,-0.028217,0.24648,14.534
5.47,0,1,0.15,0.03,0,0.2,-0.03,0,0.19982,-0.026944,0.17513,0.027971,-0.0020825,0.01986,0,-0,0,-0.013281,0.24507,14.527
5.48,0,1,0.15,0.03,0,0.2,-0.03,0,0.20001,-0.026959,0.17527,0.027836,0.00036413,0.018218,0,-0,0,0.0016184,0.24366,14.52
5.49,0,1,0.15,0.03,0,0.2,-0.03,0,0.2002,-0.026941,0.17538,0.028002,0.0028165,0.016405,0,-0,0,0.016547,0.24488,14.51
5.5,0,1,0.15,0.03,0,0.2,-0.03,0,0.20038,-0.026915,0.17548,0.02824,0.0052702,0.014552,0,-0,0,0.031451,0.24671,14.499
5.51,0,1,0.15,0.03,0,0.2,-0.03,0,0.20057,-0.026876,0.17557,0.028594,0.0077512,0.012604,0,-0,0,0.046494,0.24955,14.487
5.52,0,1,0.15,0.03,0,0.2,-0.03,0,0.20077,-0.026809,0.17564,0.029209,0.010293,0.010445,0,-0,0,0.061893,0.25465,14.472
5.53,0,1,0.15,0.03,0,0.2,-0.03,0,0.20096,-0.026741,0.17571,0.029825,0.012835,0.0082855,0,-0,0,0.077246,0.25974,14.457
5.54,0,1,0.15,0.03,0,0.2,-0.03,0,0.20116,-0.026639,0.17575,0.030761,0.015516,0.0057908,0,-0,0,0.093428,0.26759,14.437
5.55,0,1,0.15,0.03,0,0.2,-0.03,0,0.20137,-0.026527,0.17578,0.031774,0.018229,0.0032172,0,-0,0,0.10976,0.27607,14.417
5.56,0,1,0.15,0.03,0,0.2,-0.03,0,0.20159,-0.026402,0.1758,0.032918,0.021023,0.00047278,0,-0,0,0.12654,0.28567,14.395
5.57,0,1,0.15,0.03,0,0.2,-0.03,0,0.20181,-0.026243,0.17578,0.034357,0.023996,-0.0026527,0,-0,0,0.14437,0.29778,14.368
5.58,0,1,0.15,0.03,0,0.2,-0.03,0,0.20204,-0.026085,0.17577,0.035797,0.026969,-0.0057782,0,-0,0,0.16213,0.30984,14.341
5.59,0,1,0.15,0.03,0,0.2,-0.03,0,0.20229,-0.025884,0.1757,0.037617,0.030228,-0.0094995,0,-0,0,0.18157,0.32512,14.306
5.6,0,1,0.15,0.03,0,0.2,-0.03,0,0.20255,-0.025674,0.17563,0.039528,0.033555,-0.013361,0,-0,0,0.20134,0.34109,14.269
5.61,0,1,0.15,0.03,0,0.2,-0.03,0,0.20281,-0.025445,0.17553,0.041601,0.037023,-0.017528,0,-0,0,0.22187,0.35838,14.228
5.62,0,1,0.15,0.03,0,0.2,-0.03,0,0.20311,-0.025175,0.17539,0.04404,0.040806,-0.022376,0,-0,0,0.24418,0.37867,14.179
5.63,0,1,0.15,0.03,0,0.2,-0.03,0,0.2034,-0.024905,0.17524,0.046478,0.04459,-0.027224,0,-0,0,0.26638,0.39885,14.129
5.64,0,1,0.15,0.03,0,0.2,-0.03,0,0.20373,-0.024581,0.17502,0.049401,0.048836,-0.033144,0,-0,0,0.29118,0.42295,14.066
5.65,0,1,0.15,0.03,0,0.2,-0.03,0,0.20406,-0.024243,0.17478,0.052438,0.05319,-0.039317,0,-0,0,0.31645,0.44783,13.999
5.66,0,1,0.15,0.03,0,0.2,-0.03,0,0.20442,-0.023882,0.1745,0.055687,0.05776,-0.04604,0,-0,0,0.34279,0.47428,13.926
5.67,0,1,0.15,0.03,0,0.2,-0.03,0,0.20481,-0.023466,0.17415,0.059408,0.06281,-0.05399,0,-0,0,0.37169,0.50436,13.836
5.68,0,1,0.15,0.03,0,0.2,-0.03,0,0.20521,-0.02305,0.17379,0.063128,0.067861,-0.061939,0,-0,0,0.40032,0.53416,13.747
5.69,0,1,0.15,0.03,0,0.2,-0.03,0,0.20565,-0.022561,0.17331,0.067481,0.073584,-0.071807,0,-0,0,0.43248,0.56872,13.634
5.7,0,1,0.15,0.03,0,0.2,-0.03,0,0.20612,-0.022055,0.17281,0.071982,0.079466,-0.082126,0,-0,0,0.46514,0.60404,13.516
5.71,0,1,0.15,0.03,0,0.2,-0.03,0,0.2066,-0.021516,0.17224,0.076758,0.085651,-0.093415,0.048863,-0.044475,0.14869,0.49907,0.64107,13.386
5.72,0,1,0.15,0.03,0,0.2,-0.03,0,0.20715,-0.020903,0.17153,0.082148,0.09251,-0.10687,0.20876,-0.18604,0.62674,0.53619,0.6823,13.231
5.73,0,1,0.15,0.03,0,0.2,-0.03,0,0.20769,-0.020291,0.17083,0.087538,0.09937,-0.12032,0.37165,-0.32425,1.1009,0.57269,0.72283,13.076
5.74,1,1,0.25,0.03,0,0.2,-0.03,0,0.2083,-0.019602,0.16999,0.091385,0.10434,-0.12747,-0.37591,-0.44711,1.5313,0.613,0.76827,12.889
5.75,1,1,0.25,0.03,0,0.2,-0.03,0,0.20891,-0.018895,0.16913,0.094869,0.10887,-0.13313,-0.47363,-0.56366,1.948,0.65345,0.81399,12.696
5.76,1,1,0.25,0.03,0,0.2,-0.03,0,0.20955,-0.018169,0.16825,0.097936,0.11288,-0.1371,-0.5647,-0.67243,2.3463,0.6939,0.85987,12.494
5.77,1,1,0.25,0.03,0,0.2,-0.03,0,0.21021,-0.017401,0.16734,0.10007,0.11574,-0.13729,-0.6448,-0.76817,2.7089,0.73531,0.90716,12.271
5.78,1,1,0.25,0.03,0,0.2,-0.03,0,0.21087,-0.016633,0.16643,0.10221,0.1186,-0.13748,-0.72193,-0.86049,3.0674,0.77546,0.95299,12.051
5.79,1,1,0.25,0.03,0,0.2,-0.03,0,0.21156,-0.015834,0.16553,0.10363,0.12057,-0.13486,-0.78902,-0.94086,3.394,0.81464,0.99794,11.817
5.8,1,1,0.25,0.03,0,0.2,-0.03,0,0.21225,-0.015028,0.16465,0.10488,0.12232,-0.13159,-0.85162,-1.0159,3.7104,0.85244,1.0413,11.581
5.81,1,1,0.25,0.03,0,0.2,-0.03,0,0.21295,-0.014214,0.16378,0.10595,0.12384,-0.12768,-0.90939,-1.0853,4.0154,0.88866,1.083,11.344
5.82,1,1,0.25,0.03,0,0.2,-0.03,0,0.21366,-0.013385,0.16297,0.10663,0.12485,-0.12233,-0.95994,-1.1461,4.2997,0.92311,1.1226,11.102
5.83,1,1,0.25,0.03,0,0.2,-0.03,0,0.21437,-0.012556,0.16215,0.1073,0.12586,-0.11699,-1.0078,-1.2037,4.581,0.95592,1.1604,10.861
5.84,1,1,0.25,0.03,0,0.2,-0.03,0,0.21508,-0.011716,0.16142,0.10767,0.12649,-0.11073,-1.0493,-1.2536,4.845,0.98656,1.1958,10.619
5.85,1,1,0.25,0.03,0,0.2,-0.03,0,0.2158,-0.010874,0.1607,0.10798,0.12702,-0.10426,-1.0873,-1.2995,5.1031,1.0153,1.229,10.378
5.86,1,1,0.25,0.03,0,0.2,-0.03,0,0.21652,-0.01003,0.16002,0.10822,0.12746,-0.097616,-1.1218,-1.3411,5.3551,1.0421,1.2599,10.137
5.87,1,1,0.25,0.03,0,0.2,-0.03,0,0.21723,-0.0091819,0.15941,0.10831,0.1277,-0.090603,-1.1514,-1.377,5.5966,1.0666,1.2881,9.8982
5.88,1,1,0.25,0.03,0,0.2,-0.03,0,0.21795,-0.0083335,0.15881,0.1084,0.12793,-0.08359,-1.1788,-1.4101,5.8362,1.0892,1.3142,9.6604
5.89,1,1,0.25,0.03,0,0.2,-0.03,0,0.21867,-0.0074832,0.1583,0.10839,0.12803,-0.076425,-1.2018,-1.4381,6.0678,1.1093,1.3374,9.4248
5.9,1,1,0.25,0.03,0,0.2,-0.03,0,0.21939,-0.0066323,0.15781,0.10837,0.1281,-0.069225,-1.2221,-1.4628,6.2966,1.1274,1.3583,9.1906
5.91,1,1,0.25,0.03,0,0.2,-0.03,0,0.22011,-0.0057813,0.15736,0.10833,0.12814,-0.062023,-1.2396,-1.4842,6.5225,1.1434,1.3766,8.9583
5.92,1,1,0.25,0.03,0,0.2,-0.03,0,0.22083,-0.0049302,0.157,0.10825,0.12811,-0.054816,-1.2537,-1.5016,6.7445,1.1569,1.3921,8.7282
5.93,1,1,0.25,0.03,0,0.2,-0.03,0,0.22155,-0.004079,0.15663,0.10818,0.12809,-0.047609,-1.2657,-1.5163,6.9654,1.1685,1.4053,8.499
5.94,1,1,0.25,0.03,0,0.2,-0.03,0,0.22227,-0.0032284,0.15636,0.10809,0.12804,-0.040449,-1.2746,-1.5274,7.1842,1.1776,1.4155,8.2723
5.95,1,1,0.25,0.03,0,0.2,-0.03,0,0.22299,-0.0023779,0.15611,0.10801,0.12797,-0.033301,-1.281,-1.5356,7.4019,1.1845,1.4232,8.0465
5.96,1,1,0.25,0.03,0,0.2,-0.03,0,0.22371,-0.0015278,0.1559,0.10793,0.12791,-0.02617,-1.2852,-1.541,7.6191,1.1892,1.4283,7.8219
5.97,1,1,0.25,0.03,0,0.2,-0.03,0,0.22442,-0.00067851,0.15577,0.10785,0.12783,-0.019076,-1.2866,-1.5433,7.8361,1.1914,1.4303,7.5985
5.98,1,1,0.25,0.03,0,0.2,-0.03,0,0.22514,0.00017079,0.15564,0.10778,0.12775,-0.011982,-1.286,-1.543,8.0528,1.1915,1.43,7.3755
5.99,1,1,0.25,0.03,0,0.2,-0.03,0,0.22586,0.001019,0.15561,0.10772,0.12768,-0.0048984,-1.2828,-1.5397,8.2706,1.1889,1.4263,7.1528
6,1,1,0.25,0.03,0,0.2,-0.03,0,0.22657,0.0018671,0.1556,0.10766,0.1276,0.0021828,-1.2774,-1.5338,8.4886,1.184,1.42,6.9303
6.01,1,1,0.25,0.03,0,0.2,-0.03,0,0.22729,0.0027146,0.15562,0.10761,0.12751,0.0092743,-1.2698,-1.5253,8.7074,1.1767,1.4108,6.7072
6.02,1,1,0.25,0.03,0,0.2,-0.03,0,0.228,0.0035612,0.15573,0.10757,0.12742,0.016389,-1.2598,-1.514,8.9282,1.1665,1.3981,6.4828
6.03,1,1,0.25,0.03,0,0.2,-0.03,0,0.22872,0.0044078,0.15583,0.10752,0.12733,0.023503,-1.2478,-1.5003,9.1492,1.1541,1.3829,6.2581
6.04,1,1,0.25,0.03,0,0.2,-0.03,0,0.22943,0.0052529,0.15603,0.10747,0.1272,0.030662,-1.2333,-1.4837,9.3727,1.1383,1.3635,6.0299
6.05,1,1,0.25,0.03,0,0.2,-0.03,0,0.23014,0.0060976,0.15626,0.10741,0.12707,0.037831,-1.2167,-1.4646,9.5973,1.1199,1.3412,5.8001
6.06,1,1,0.25,0.03,0,0.2,-0.03,0,0.23086,0.0069414,0.15652,0.10734,0.12691,0.045006,-1.198,-1.443,9.8231,1.0987,1.3154,5.5676
6.07,1,1,0.25,0.03,0,0.2,-0.03,0,0.23157,0.0077832,0.15686,0.10724,0.12669,0.052193,-1.177,-1.4187,10.051,1.0736,1.285,5.3291
6.08,1,1,0.25,0.03,0,0.2,-0.03,0,0.23228,0.008625,0.15721,0.10713,0.12647,0.05938,-1.154,-1.3921,10.28,1.0463,1.2519,5.0896
6.09,1,1,0.25,0.03,0,0.2,-0.03,0,0.23299,0.0094627,0.15765,0.10694,0.12611,0.066473,-1.1286,-1.3627,10.511,1.0141,1.213,4.8399
6.1,1,1,0.25,0.03,0,0.2,-0.03,0,0.2337,0.010299,0.15811,0.10672,0.12572,0.073543,-1.1011,-1.3309,10.743,0.97881,1.1705,4.5866
6.11,1,1,0.25,0.03,0,0.2,-0.03,0,0.23441,0.011133,0.15861,0.10643,0.12523,0.080489,-1.0717,-1.2968,10.976,0.93981,1.1235,4.3267
6.12,1,1,0.25,0.03,0,0.2,-0.03,0,0.23511,0.011961,0.15918,0.10601,0.12455,0.087159,-1.0399,-1.2601,11.208,0.89527,1.0699,4.0536
6.13,1,1,0.25,0.03,0,0.2,-0.03,0,0.23582,0.012789,0.15976,0.10558,0.12387,0.093829,-1.0064,-1.2214,11.443,0.84818,1.0133,3.7784
6.14,1,1,0.25,0.03,0,0.2,-0.03,0,0.23652,0.013605,0.16042,0.10486,0.12282,0.099771,-0.97073,-1.1802,11.674,0.79367,0.94779,3.4826
6.15,1,1,0.25,0.03,0,0.2,-0.03,0,0.23721,0.014417,0.1611,0.10408,0.12167,0.10554,-0.9333,-1.137,11.905,0.7353,0.87775,3.1797
6.16,1,1,0.25,0.03,0,0.2,-0.03,0,0.2379,0.015222,0.16181,0.10313,0.1203,0.11079,-0.89418,-1.0919,12.134,0.67172,0.80155,2.8646
6.17,1,1,0.25,0.03,0,0.2,-0.03,0,0.23858,0.01601,0.16257,0.10179,0.11844,0.11486,-0.85339,-1.045,12.357,0.59977,0.71538,2.5248
6.18,1,1,0.25,0.03,0,0.2,-0.03,0,0.23925,0.016798,0.16333,0.10045,0.11658,0.11893,-0.81118,-0.99652,12.581,0.52488,0.62579,2.1818
